model,sim_time,arrival_mean,service_mean,num_nurses,seed,total_arrived,total_served,average_wait,average_system_time,utilization,max_queue_length,average_wait_red,average_wait_yellow,average_wait_green,scenario_group,scenario_name
fifo,1000,4,4,1,8018,284,259,48.00459051424983,51.843493665688584,0.9942759162226372,28,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_4
fifo,1000,4,4,1,8019,265,258,17.094680406678926,20.632883450299552,0.9128563852541215,17,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_4
fifo,1000,5,4,1,9000,191,190,18.201122082547794,22.178384811957457,0.7556799185878366,18,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9001,206,202,16.217658453165384,19.99262161623268,0.7625425589395943,14,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9002,200,196,31.381343700222317,35.571006396534216,0.8211738884771322,23,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9003,207,197,14.48819667965704,18.345634303995997,0.7599152119947744,15,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9004,172,172,7.709466640960121,11.825663279570916,0.7079858218410567,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9005,193,191,6.393976917889436,10.133530331224733,0.7142547019470415,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9006,185,178,5.296301655508135,9.066888416428698,0.6711644434438603,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9007,217,212,14.268913466431217,17.999203455959897,0.7908214777800797,17,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9008,186,183,9.684640727194184,13.662356124224287,0.7279219176565086,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9009,220,194,60.751472537365586,65.46916437172193,0.9152322158651318,32,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9010,193,191,9.544969536386398,13.691964439992967,0.7920760265888546,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9011,196,195,9.548077526500114,13.32262387706961,0.7360365383610519,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9012,219,214,13.518492015183655,17.410987142506876,0.8329939572471695,14,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9013,206,201,39.221207914459896,43.5146258229812,0.8629769996127824,24,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9014,231,226,37.09863255957758,41.119926084268144,0.9088123365800671,23,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9015,175,175,9.98435569331112,13.924033653097746,0.6894436429626598,10,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9016,218,212,27.424324575438657,31.695450321623138,0.90547865819111,16,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9017,192,190,7.150930897558375,10.813891792777207,0.6959625700915788,12,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9018,190,186,9.691896781114236,13.876355018397778,0.7783092321347383,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,5,4,1,9019,176,175,7.070721296505071,10.974508302318302,0.6831627260173154,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_5
fifo,1000,6,4,1,10000,159,159,3.502677303040533,7.265226829210487,0.5982453746610227,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10001,154,151,3.584557755882912,7.184884018154941,0.5436492656030762,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10002,139,138,3.51587873487609,7.023634018482179,0.48407022913764036,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10003,151,148,4.678090902882807,8.6565935686803,0.5888183945380283,5,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10004,175,174,7.535247219834061,12.014333399273752,0.7793609952225061,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10005,162,162,5.76908337155085,9.952357990804066,0.6776904883190213,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10006,164,162,11.41921723389972,15.964872225633826,0.7363961086609251,10,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10007,182,179,10.315482056215577,14.411232783366541,0.7331393801600222,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10008,162,161,4.505174478862302,8.060451982887097,0.5723996781479918,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10009,161,160,5.930091055751505,10.055417286171219,0.6600521968671541,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10010,194,190,14.333154701643211,18.60397428241634,0.8114557203468941,12,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10011,174,172,8.689031568789689,12.904619667752685,0.725081153021635,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10012,185,183,6.721960021492961,10.709498282438904,0.7297195017531077,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10013,160,158,3.5841138683232874,7.410137108901558,0.6045116720113665,4,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10014,167,167,5.168890691313088,8.93097033875894,0.6282673011234565,11,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10015,160,159,4.002444172666756,7.787350098900568,0.6018000422711761,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10016,184,180,8.874502153208802,12.60605108156839,0.671678807104726,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10017,169,169,7.875978226723152,11.726763413531607,0.6507826965706287,10,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10018,154,154,3.304024876636746,6.99454087091591,0.5683394631189921,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,6,4,1,10019,160,158,8.384333972869328,12.618670006394112,0.6690250932969158,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_6
fifo,1000,7,4,1,11000,153,151,6.081647320348286,10.121784809160987,0.6100607608107179,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11001,146,144,4.730541673100963,8.699849154987525,0.5715802773916648,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11002,144,144,9.502314870952857,13.812328973811292,0.6206420308116143,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11003,136,135,5.011437329595976,8.865385439763198,0.5202829948725752,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11004,140,140,3.287684034724835,6.7016095035427385,0.4779495656345064,5,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11005,171,170,5.583001445487876,9.365089346759756,0.6429549432162196,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11006,146,146,9.946215380275532,14.41939061715529,0.6530835845844448,13,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11007,141,140,5.676301693409665,9.324961714366163,0.5108124029339097,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11008,147,144,9.593511619260683,13.612400707897702,0.5787200287637312,9,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11009,151,149,2.8703013059029523,6.573159122302431,0.5517258146435223,4,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11010,136,135,2.504048509000727,6.0790503646132485,0.48262525050769034,4,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11011,141,139,5.862449945247366,10.49894216115531,0.644472418011204,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11012,153,152,4.182361236072843,8.060731127066969,0.589512223431107,6,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11013,132,131,6.020576378426319,10.308005406422598,0.5616532026675125,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11014,128,128,6.785171922955326,10.808310434562442,0.514961729485711,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11015,164,163,13.864256668651564,18.275619189201286,0.719052090849605,12,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11016,168,168,7.069496329352741,11.22667294612825,0.6984056716182862,7,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11017,157,157,8.870300713162907,13.262685268542684,0.6896043751946254,13,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11018,150,144,5.84527818620078,10.12782005928165,0.6166860297236455,8,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
fifo,1000,7,4,1,11019,119,119,2.328246810890654,6.42558536485613,0.4875832879218917,3,,,,load_comparison_one_nurse,fifo_one_nurse_arrival_7
priority,1000,3,4,1,12000,342,264,71.57685676908015,75.29503152657455,0.9815981359785169,77,4.3952163117459175,5.016120023489377,135.34491287133184,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12001,329,240,113.88945143010865,118.03041145486642,0.9938304059418637,89,5.1674690369105125,14.506290183097455,220.44447863680298,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12002,310,241,122.23331977659763,126.35008278310194,0.992139884567539,70,6.537745030181499,10.485879292564062,254.28247016923714,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12003,340,271,117.24392572029365,120.90883409642471,0.9931901699315163,80,3.4970777485220212,9.541666353781064,239.26758415154853,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12004,343,261,68.55661133575514,72.37072862888985,0.9954846135081603,82,3.435439084900675,8.187649074949489,143.1251617844578,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12005,343,229,114.24991148631536,118.45947061139802,0.9639890396439268,115,5.489216323164707,8.938101255409594,248.94368937856044,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12006,362,257,99.98597956868029,103.79981749785865,0.9801563477988422,105,5.1542144647542125,9.011276255804544,183.00013908216363,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12007,348,250,96.54798204625504,100.51555342551674,0.9918928448154236,99,4.402547836795751,6.714448277194311,199.29875816059547,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12008,326,234,147.5858374846294,151.85088516869354,0.9980211580710072,96,4.544066624331395,6.604627848142695,318.50767216673967,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12009,334,270,59.12361537677805,62.80561709358111,0.9941404635368294,65,3.7775180800036,7.424538517505019,116.79103921472421,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12010,327,212,142.90761860467015,147.46526600192675,0.9662212482183993,114,4.208629387814496,10.351217312365332,293.45926794639877,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12011,289,264,72.18719908697052,75.9407045474062,0.990925441555023,35,3.713034810172364,4.417613227859065,123.82360564453006,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12012,315,226,95.25846283542103,99.60960623380873,0.9833584080356181,89,2.7913724755027154,13.51207285828335,230.05446306342884,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12013,342,247,113.18974970463991,117.18547799165842,0.9869448868935702,95,3.3680021111346403,6.429017144342601,221.51527213071054,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12014,338,237,88.28071131740005,92.39317819451442,0.9746546498761072,100,5.43905506773782,7.865287360474066,181.91801318165554,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12015,334,252,81.40049468745828,85.34915503747784,0.9950624082049302,87,4.63948745315746,9.526681075691837,169.7346111850226,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12016,286,248,35.538237979509425,39.213724285934546,0.9115206039934283,42,3.8979212817112323,7.9822803606831245,62.29731085098866,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12017,330,219,101.0458243049303,105.54569983176964,0.9854727403778151,110,5.822838818237023,10.513651657086882,210.23326173590743,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12018,348,276,81.99853820158869,85.58710019772742,0.9904431109342888,77,3.379953109940749,8.134312399092124,157.9474710916063,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,3,4,1,12019,317,243,81.8248941216701,85.91658878541197,0.9942818032892744,77,6.605185964902905,11.099692250393945,162.1865906739655,load_comparison_one_nurse,priority_one_nurse_arrival_3
priority,1000,4,4,1,13000,261,245,41.34713718441541,45.29076460322176,0.9661887176075561,32,3.4230024547280933,7.3768525771209426,78.27921713457083,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13001,255,220,48.434176003973725,52.840950527922196,0.9694903952686637,45,4.038502791740821,9.354405834016948,90.68409142540726,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13002,261,227,47.01971964272555,51.22732814017016,0.9551271289199269,34,5.079580048728146,8.386411283857564,77.03554779220173,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13003,222,221,26.86303813395197,30.980853732591545,0.9100372472993458,17,3.7058141250792462,6.206243486233178,41.28323424786845,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13004,253,234,19.897872906179682,23.875241626914978,0.93070428065206,18,5.361400755997016,5.161692535648514,30.665942853983566,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13005,243,240,18.916433167920594,22.705518345781115,0.9093804426865253,17,2.9258280198819966,4.611231614654597,28.287691978174816,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13006,245,214,13.277760771639587,17.29897632251619,0.8605401278875928,31,3.5212843620230423,11.453460552556233,16.253233076991226,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13007,220,220,18.489415270076908,22.36820436046405,0.8533335998851708,16,3.7800533261427907,4.337863078642827,28.363878906800508,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13008,259,226,52.843568656582455,57.17538456599414,0.9789903955270411,38,3.342881577070434,13.874443600160145,90.83073915398874,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13009,269,244,22.957429441623486,26.83803843011046,0.9468685931908211,27,4.023585046304069,8.172641456312663,38.54751151424849,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13010,252,244,24.011694990995537,27.556178611801368,0.8648540034766226,26,2.8428614091020834,4.040670566489702,37.1682056240175,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13011,265,251,30.704585679846467,34.38041339217857,0.9226327557953571,28,3.2679714043070356,8.380198058385616,52.85980748822733,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13012,255,227,52.626347386189906,56.83658933139822,0.9557249215622876,36,7.025109868663771,7.0319039923742315,83.13549311824033,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13013,231,227,17.909268966514606,21.968336120982745,0.9214082440642672,17,2.0908246182294468,6.91045203256481,25.942101774321983,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13014,254,226,48.19296195779853,52.49431284479972,0.9721053004622715,33,4.078304984498137,6.90244965690498,80.86927613560492,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13015,233,212,26.763673450274307,31.002593910086215,0.898651137480123,23,3.5823669974691787,8.894318000118115,41.344021153027086,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13016,250,229,39.40794416397369,43.43232996934102,0.9215843494291186,27,3.1099381141850633,7.60554178804403,63.49310103985411,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13017,263,227,88.87903659248065,93.21575182117121,0.9844343569127575,39,4.381815532440295,5.23940314245093,169.14269632406365,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13018,240,226,11.630786585727797,15.44864006592699,0.8628348865250173,14,3.188175711933862,4.69766627516514,17.02930445750907,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,4,4,1,13019,242,242,29.788583625292027,33.489122924416094,0.8955305103880244,21,3.929313860302475,7.180128161654212,42.752344606736216,load_comparison_one_nurse,priority_one_nurse_arrival_4
priority,1000,5,4,1,14000,193,189,7.601159947638331,11.389631898551947,0.7160211987226732,7,3.212392020068812,4.87233749683463,9.8028456703522,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14001,195,195,12.221478328503999,15.808142567553304,0.6993995266146147,16,3.0845480993304326,4.3338934359182355,17.537864448118476,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14002,198,197,10.86249603758839,14.795471643784314,0.7747961944205976,10,3.266670372775656,5.566157599740071,14.778484309624945,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14003,207,202,23.110034592674964,27.363339335602156,0.8591675580712919,14,3.576063288306043,5.573028768980947,38.83598537456487,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14004,195,195,9.093260919794707,13.270325853328757,0.81452766203914,9,3.664094484910216,4.919004806718134,11.874277278864463,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14005,195,193,7.5620110907540905,11.202135691877896,0.7025440480168937,8,2.8447583439723814,4.108454234466891,10.219486935199857,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14006,187,183,7.495785304947908,11.270304547628406,0.6907370214105311,9,2.6937350848364603,3.1884904992694487,9.972056815490996,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14007,210,207,12.681135530908522,16.63977936302482,0.8194392732480742,12,3.1331014728442796,5.780934797568404,16.361482273641546,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14008,203,199,24.955432686215218,29.103771085878662,0.8255193415330261,21,2.542990072951248,7.760633052105498,38.64938263181585,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14009,184,180,6.973084851640417,10.905385894263674,0.7078141876721866,7,2.951422843958863,4.927206126611073,8.568043949453271,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14010,178,177,10.672273459341724,14.634933734497228,0.701390868702524,10,4.798044992359372,4.125913026635473,14.823025412699067,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14011,201,191,12.096420633057164,16.216971526986136,0.7870252207404338,10,5.756665318544446,6.231588665132517,16.67840906111034,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14012,198,197,10.208560116320523,13.955056317730568,0.7380597516777789,11,3.663754077742614,3.5819612221766906,14.819536622765648,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14013,201,196,9.570003115073403,13.398826670472479,0.7504494168582184,8,2.7028054365122576,6.270226717582511,12.475510363954523,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14014,198,198,23.65542038242048,27.787705676194747,0.8181924881673045,17,3.93204114968035,6.838171983154531,38.369418138015526,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14015,240,217,36.291265556499205,40.64784098814584,0.9453768686673188,23,4.455238469404683,7.765113021469097,60.81326951040881,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14016,200,192,9.800520928255931,13.731856790220379,0.7548164854971737,13,4.111052089898569,3.8908446391567497,13.537957855712422,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14017,183,183,11.75373770395227,16.134757043462155,0.8017265391303088,10,4.2092306896103295,4.60119682551108,16.463848208148494,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14018,201,194,11.726392531856272,15.96164665659267,0.8216393001988613,11,3.1891720880629726,3.77292067611747,17.29160338719936,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,5,4,1,14019,184,180,7.596353258965346,11.013487754117293,0.6150842091273501,9,2.1577987334436872,3.8646220107014266,10.080856025552265,load_comparison_one_nurse,priority_one_nurse_arrival_5
priority,1000,6,4,1,15000,187,183,9.961396208230934,14.163174706911045,0.7689254652584605,10,2.7585604697285673,4.391893751592765,14.042220496565873,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15001,164,164,5.570329900906001,9.25160894313429,0.6037297629254393,7,3.662603258313342,2.0361455065969882,7.710036470211112,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15002,150,144,10.883260096931835,15.14240425737121,0.6133167591032704,9,3.8694489371355303,2.450580005126469,16.08827595853422,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15003,142,142,5.789307005486596,9.927455101152157,0.5876170295845098,8,3.715890066961788,3.4771491001029577,7.343164672264793,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15004,159,158,5.423533280083759,9.352465328159372,0.6207712635959471,7,2.0481869590282944,2.640208972763938,7.369025738830274,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15005,179,176,5.779131595728435,9.609039004272951,0.6740637039038352,8,2.486564569960287,3.6585327875855516,7.267103260735321,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15006,169,164,6.415523041961703,10.239857526710896,0.6271908554988679,9,2.292041961896318,4.70432597166497,7.807067826575266,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15007,157,156,4.3448504839904665,7.93611110879611,0.5602366574696803,7,2.938582534400672,3.1256418631305163,5.095054462978474,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15008,161,157,6.603025410308226,10.934208940186421,0.6799958141908767,10,2.483818302160979,4.052000706092038,8.995306290733229,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15009,158,157,3.1158998789508083,7.042326535434081,0.6164489850678737,4,2.9357116860614934,3.171428870181577,3.1182398736513686,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15010,167,165,3.620765988192068,7.095772862504816,0.5733761342616035,5,3.139558033586889,2.9678740810815856,4.1569292348103835,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15011,178,178,8.690063238881246,12.522514232527277,0.6821762768689935,10,1.035930901477578,3.1412751993567363,12.323837681370701,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15012,162,160,5.902793609579382,9.941701757885902,0.6462253037290431,7,2.7196098107319506,4.061074157484969,7.138031429724001,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15013,177,177,6.200032168748142,10.336682676339043,0.7321871398435894,6,3.302640255032869,2.952176151763979,8.419120008950104,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15014,155,155,5.702688082201698,9.230625247302907,0.5468302605906872,8,3.1846919002625165,1.6949333708670717,7.333483631653257,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15015,144,144,3.474508953534671,7.10184191973244,0.522335947132479,4,1.3261139489087823,2.3052261989846277,4.231877006497311,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15016,175,168,8.221130628696196,12.419584871354008,0.7053403127665121,12,3.583564653207572,5.397637169535669,11.503927071816545,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15017,148,148,3.5938297048261294,7.868485194278982,0.6326490124390226,4,2.0310338193741733,2.9566539970287327,4.189535459571015,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15018,173,168,3.1322115122004197,6.6893405070077305,0.5975976711276283,7,0.006146050489441279,2.67082448561115,3.5944735318538696,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,6,4,1,15019,181,177,11.198957192714602,15.229957627803717,0.713487077010773,13,2.7586800798857514,4.0154615056253995,17.343750380392027,load_comparison_one_nurse,priority_one_nurse_arrival_6
priority,1000,7,4,1,16000,149,149,2.751029423010763,6.1506333994827065,0.5065409924943197,5,2.0040875417983104,1.5690242363800415,3.3926029807531974,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16001,143,142,4.2165821389234335,8.841771554863236,0.6567768970634517,5,3.151776331799688,4.376622992820841,4.2821801537481585,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16002,136,136,8.408725883186266,13.028156486959112,0.6282425621131071,7,2.5172672116636843,3.7340679284062497,12.40344550035613,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16003,147,144,7.418025209621206,11.836289373592717,0.6362300396118976,9,2.642872089718217,3.766481344688768,10.666250810777834,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16004,138,138,6.610844060895924,11.151017089591244,0.6265438779599534,7,4.533871213334378,3.973032203960107,8.411089855299538,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16005,148,148,3.2063504015687894,6.918366567438003,0.5493783925486435,6,2.7432987155496136,2.232698774149409,3.8198710319478164,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16006,141,141,3.2301635819388066,7.017287140308931,0.5339844217301872,5,1.2406648291664883,1.3691496072043992,4.368522195545381,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16007,154,153,9.223378315398802,13.527640648512,0.6585521369663196,10,3.566317165874016,4.7791578834297015,11.619566720551221,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16008,146,144,5.867863006239201,9.872001838933635,0.5765959919079989,6,2.7817523137480054,4.45961325180698,7.071242982423336,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16009,134,132,3.008393534271454,6.8991588647291415,0.513581023620415,5,1.449170187338532,2.2590420427552833,3.541049052708412,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16010,138,134,2.6905471814945443,6.523003360828086,0.5135491280306946,6,1.557546890865596,1.5684203474410372,3.602436890079228,load_comparison_one_nurse,priority_one_nurse_arrival_7
priority,1000,7,4,1,16011,149,148,4.248692618996659,7.95288790456788,0.5482209022645406,5,1.63714559186723,3.4563254183397247,5.124839290869437,load_comparison_one_nurse,priority_one_nurse_arrival_7
